,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
20,2022-04-01,23407.0,152.0,6.0,1.0,39.0,4.0,7.0,9.0,79.0,47.0,39.0,349.0,303.0,1743.0,651.0,29.0,15.0,43.0,20.0,20.0,98.0,87.0,177.0,473.0,102.0,430.0,468.0,2855.0,1177.0,290.0,174.0,10.0,29.0,320.0,423.0,64.0,2430.0,554.0,397.0,222.0,276.0,25.0,28.0,28.0,22.0,38.0,24.0,57.0,62.0,152.0,66.0,3231.0,185.0,859.0,5394.0,846.0,3603.0,441.0,57.0,2022,4,1488455,参考第2表(4月),徳島県,135.9677,34.8350
21,2022-03-01,22157.0,171.0,1.0,9.0,27.0,3.0,13.0,4.0,59.0,51.0,42.0,345.0,382.0,1842.0,798.0,19.0,16.0,27.0,29.0,33.0,45.0,95.0,88.0,567.0,87.0,246.0,539.0,2110.0,1432.0,211.0,107.0,26.0,30.0,292.0,394.0,38.0,1328.0,405.0,535.0,197.0,267.0,40.0,26.0,61.0,28.0,24.0,27.0,73.0,15.0,171.0,57.0,3552.0,107.0,866.0,4645.0,780.0,2465.0,473.0,73.0,2022,3,1593741,参考第2表(3月),徳島県,136.1611,34.9117
22,2022-02-01,11452.0,96.0,0.0,2.0,10.0,0.0,0.0,11.0,48.0,15.0,17.0,195.0,159.0,783.0,286.0,5.0,14.0,124.0,15.0,15.0,30.0,75.0,81.0,250.0,49.0,78.0,276.0,1103.0,783.0,138.0,56.0,9.0,9.0,228.0,190.0,33.0,1052.0,319.0,225.0,106.0,74.0,4.0,25.0,8.0,18.0,4.0,4.0,31.0,0.0,96.0,23.0,1518.0,173.0,470.0,2434.0,469.0,1702.0,137.0,31.0,2022,2,1479844,参考第2表(2月),徳島県,135.9955,34.8952
23,2022-01-01,17129.0,45.0,2.0,5.0,34.0,5.0,2.0,8.0,53.0,14.0,25.0,178.0,447.0,1342.0,391.0,14.0,15.0,8.0,16.0,15.0,40.0,76.0,76.0,245.0,68.0,147.0,440.0,1669.0,1401.0,212.0,90.0,6.0,21.0,278.0,169.0,58.0,1661.0,347.0,245.0,178.0,125.0,2.0,4.0,20.0,14.0,7.0,16.0,16.0,10.0,45.0,56.0,2465.0,77.0,481.0,3959.0,532.0,2431.0,188.0,16.0,2022,1,1473828,参考第2表(1月),徳島県,136.1035,34.8372
24,2021-12-01,24663.0,211.0,10.0,22.0,178.0,4.0,18.0,33.0,279.0,51.0,43.0,367.0,419.0,2318.0,809.0,15.0,27.0,35.0,44.0,22.0,72.0,75.0,437.0,430.0,91.0,319.0,333.0,1732.0,1307.0,168.0,61.0,13.0,12.0,404.0,327.0,68.0,2531.0,572.0,402.0,267.0,724.0,11.0,21.0,34.0,34.0,32.0,21.0,80.0,1.0,211.0,265.0,4308.0,149.0,1077.0,3920.0,824.0,3772.0,877.0,80.0,2021,12,1465508,参考第2表(12月),徳島県,136.2027,34.9329
25,2021-11-01,28799.0,352.0,24.0,26.0,81.0,5.0,36.0,62.0,225.0,111.0,195.0,981.0,969.0,4123.0,1484.0,27.0,43.0,104.0,34.0,105.0,195.0,158.0,301.0,1187.0,380.0,373.0,314.0,1713.0,1033.0,138.0,259.0,10.0,274.0,145.0,588.0,31.0,1752.0,103.0,1140.0,38.0,187.0,16.0,7.0,36.0,23.0,0.0,2.0,44.0,13.0,352.0,234.0,8193.0,369.0,2060.0,3830.0,1048.0,3033.0,271.0,44.0,2021,11,1461319,参考第2表(11月),徳島県,137.1246,35.2565
26,2021-10-01,21157.0,99.0,5.0,4.0,55.0,1.0,2.0,14.0,32.0,107.0,32.0,278.0,313.0,1613.0,646.0,13.0,20.0,20.0,12.0,23.0,74.0,93.0,89.0,398.0,97.0,310.0,347.0,2293.0,1279.0,382.0,97.0,36.0,17.0,270.0,486.0,33.0,2722.0,419.0,335.0,181.0,254.0,37.0,7.0,52.0,82.0,4.0,16.0,27.0,14.0,99.0,81.0,3044.0,127.0,689.0,4708.0,842.0,3657.0,452.0,27.0,2021,10,1446517,参考第2表(10月),徳島県,135.9248,34.8063
27,2021-09-01,15490.0,42.0,4.0,2.0,27.0,2.0,7.0,8.0,31.0,49.0,15.0,150.0,241.0,1197.0,330.0,8.0,8.0,18.0,9.0,12.0,15.0,37.0,23.0,261.0,31.0,97.0,387.0,1937.0,1050.0,241.0,48.0,36.0,21.0,222.0,170.0,39.0,1007.0,312.0,221.0,109.0,143.0,9.0,4.0,29.0,15.0,5.0,7.0,10.0,12.0,42.0,50.0,2025.0,49.0,361.0,3760.0,488.0,1649.0,212.0,10.0,2021,9,1443179,参考第2表(9月),徳島県,136.0737,34.8660
28,2021-08-01,34017.0,140.0,6.0,8.0,30.0,1.0,1.0,7.0,67.0,30.0,20.0,304.0,222.0,1859.0,627.0,11.0,4.0,11.0,14.0,20.0,24.0,118.0,90.0,698.0,126.0,315.0,1065.0,4702.0,2989.0,525.0,90.0,6.0,8.0,437.0,451.0,35.0,1954.0,563.0,250.0,204.0,174.0,37.0,11.0,19.0,15.0,9.0,25.0,13.0,137.0,140.0,53.0,3149.0,50.0,1046.0,9686.0,937.0,2971.0,290.0,13.0,2021,8,1429247,参考第2表(8月),徳島県,135.9281,34.8500
29,2021-07-01,25863.0,70.0,12.0,17.0,43.0,4.0,15.0,3.0,51.0,28.0,28.0,219.0,182.0,1128.0,441.0,16.0,12.0,27.0,20.0,22.0,29.0,84.0,60.0,442.0,72.0,265.0,575.0,3645.0,2623.0,473.0,482.0,13.0,19.0,355.0,401.0,52.0,2824.0,401.0,358.0,171.0,157.0,8.0,8.0,22.0,28.0,8.0,1.0,8.0,119.0,70.0,94.0,2099.0,84.0,678.0,8063.0,840.0,3754.0,232.0,8.0,2021,7,1425770,参考第2表(7月),徳島県,135.6475,34.7349
